date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-11:44:20;-0.978464;-0.978464874;-0.978464247;-0.978464643;-0.97846775;-0.9784678;-0.9784638;-0.9784729;-0.9784581;-0.9784621;34.2;35.5;38.8;23.0;23.0;22.870;45.7;1001.47;
06132026-11:46:13;-1.239274;-1.23927485;-1.23927455;-1.23927472;-1.2392782;-1.2392781;-1.239274;-1.2392836;-1.2392682;-1.2392712;34.1;35.5;38.8;23.0;23.0;22.820;45.8;1001.29;
06132026-11:46:39;-1.239274;-1.23927476;-1.23927486;-1.23927514;-1.23927834;-1.2392784;-1.2392739;-1.2392836;-1.2392681;-1.2392712;34.1;35.5;38.8;23.0;23.0;22.830;45.7;1001.39;
06132026-11:48:32;1.670584;1.6705841;1.67058207;1.67058498;1.67058175;1.6705817;1.6705793;1.670584;1.6705789;1.6705794;34.1;35.5;38.8;23.0;23.0;22.820;45.8;1001.30;
06132026-11:48:58;1.670584;1.67058394;1.67058224;1.67058459;1.67058184;1.6705815;1.6705789;1.6705864;1.6705792;1.6705794;34.1;35.5;38.8;23.0;23.0;22.820;45.8;1001.36;
06132026-11:50:51;-0.051386;-0.0513865657;-0.0513866337;-0.0513860706;-0.05138842;-0.05139;-0.0513863;-0.0513902;-0.0513878;-0.0513883;34.1;35.5;38.7;23.0;23.0;22.810;45.8;1001.37;
06132026-11:51:18;-0.051386;-0.0513862505;-0.0513865015;-0.0513861231;-0.05138827;-0.0513903;-0.0513861;-0.0513902;-0.0513877;-0.0513883;34.1;35.5;38.7;23.0;23.0;22.790;45.8;1001.34;
06132026-11:53:11;0.239924;0.239923729;0.239923483;0.239923801;0.23992183;0.2399213;0.2399236;0.2399197;0.2399287;0.2399211;34.1;35.5;38.7;23.0;23.0;22.760;45.8;1001.40;
06132026-11:53:37;0.239924;0.239923974;0.239923103;0.239924081;0.23992219;0.2399206;0.2399238;0.2399197;0.2399287;0.239921;34.1;35.5;38.7;23.0;23.0;22.760;45.8;1001.40;
06132026-11:55:30;-0.080925;-0.0809254946;-0.0809255174;-0.080925372;-0.08092719;-0.0809284;-0.0809249;-0.0809283;-0.0809258;-0.0809271;34.1;35.5;38.7;23.0;23.0;22.780;45.9;1001.43;
06132026-11:55:56;-0.080925;-0.0809255821;-0.0809250053;-0.0809248118;-0.08092739;-0.0809289;-0.0809253;-0.0809308;-0.0809259;-0.0809271;34.1;35.5;38.7;23.0;23.0;22.770;45.9;1001.28;
06132026-11:57:49;0.631435;0.631434992;0.631434164;0.631435353;0.63143353;0.6314313;0.6314332;0.6314301;0.631443;0.6314315;34.1;35.5;38.7;23.0;23.0;22.760;45.9;1001.40;
06132026-11:58:15;0.631435;0.631434677;0.631434543;0.631435265;0.63143329;0.6314326;0.6314328;0.6314301;0.6314429;0.6314316;34.1;35.5;38.7;23.0;23.0;22.780;45.9;1001.40;
06132026-12:00:08;0.82199;0.82198965;0.821988584;0.821990586;0.82198833;0.8219869;0.8219876;0.8219864;0.8219912;0.8219861;34.1;35.5;38.7;23.0;23.0;22.780;45.9;1001.43;
